PropertyID,Location,PropertyType,Bedrooms,Bathrooms,SquareFootage,Price,RentalPrice,YearBuilt,DistanceToCBD
499,Singapore,Apartment,2.0,3.0,985.7721825982453,550707.485343732,1722.9051491502187,1997.0,8.466159084486145
500,Melbourne,House,1.0,1.0,1334.131946333771,665746.6670818825,1976.0136776662664,2013.0,8.4189629231972
501,Singapore,House,4.0,2.0,533.8157585938977,618004.3834403119,,2018.0,10.49578037563733
502,Singapore,House,3.0,2.0,1495.359200975438,559311.8055753374,1980.9878792100208,,6.652131857013554
503,Sydney,House,5.0,1.0,1122.890886017563,749169.6628321321,3211.3867909805945,2022.0,17.31129948678882
504,Brisbane,Townhouse,4.0,1.0,1435.1612472471086,,2837.39317814087,2001.0,12.851766977398535
505,Sydney,Apartment,4.0,2.0,860.111908066768,264941.9577769293,1888.0907474299952,2005.0,8.033747064927836
506,Sydney,House,4.0,2.0,830.7256037573462,,1176.7417451844976,1987.0,22.160083881046923
507,Brisbane,House,3.0,3.0,1193.6302331907682,610453.1488998784,83.75384666562375,1979.0,
508,Melbourne,Apartment,4.0,,1007.2551824647337,728427.2625266842,2634.1570540870716,2001.0,14.793709245969643
509,Brisbane,Townhouse,5.0,1.0,696.9204108104268,891039.8708880346,1606.39053073973,1982.0,4.14648068297528
510,Sydney,House,1.0,1.0,1070.7269034509936,928409.9383237676,2418.725713409205,1996.0,14.70635458879842
511,Sydney,Apartment,5.0,2.0,369.4639008467883,608118.1493186902,1794.4345682923065,1981.0,11.961722500452813
512,Brisbane,Townhouse,3.0,2.0,923.7580771691879,590761.3704745083,1851.3798440930714,2002.0,7.954969150007976
513,Melbourne,Townhouse,1.0,2.0,822.8946662138983,476578.50391298963,2263.565174188842,1992.0,4.672497278270039
514,Sydney,House,5.0,2.0,1150.7880749224746,,2176.477317113404,1973.0,0.0
515,Brisbane,Apartment,3.0,2.0,,605468.9320568737,,1975.0,0.0
516,Brisbane,Townhouse,3.0,3.0,1387.4773924276217,411418.28733036824,573.8100742465115,2002.0,19.064717835772733
517,Singapore,House,1.0,2.0,2024.750356082264,131650.8451039085,1761.5886661626896,2007.0,11.716852481618048
518,Singapore,Apartment,,3.0,858.287543249667,599861.3870082708,1559.52861040888,2017.0,7.767075126653196
519,Melbourne,Townhouse,2.0,3.0,1107.538168807743,468040.48908507515,1212.9956609431674,1997.0,12.343710671556577
520,Brisbane,Apartment,5.0,1.0,1047.6050140272725,664707.4815502168,2629.1322339341227,2004.0,11.60444854767629
521,Brisbane,Townhouse,3.0,1.0,1198.8191039644712,728026.7214935415,2520.9492519562164,2003.0,6.462624948180698
522,Sydney,Townhouse,5.0,3.0,528.9518402229801,365826.179787154,3216.0602587700578,2022.0,
523,Brisbane,Townhouse,3.0,2.0,853.9615817772517,432637.4946796146,1215.1327723644627,2007.0,12.47617187709833
524,Sydney,Apartment,2.0,2.0,1055.0016950685426,341882.61400349654,1979.990566592783,2023.0,14.728602529621238
525,Brisbane,Apartment,1.0,2.0,793.3799143285169,632680.7025923589,3188.9885937599447,2008.0,5.510555980166317
526,Brisbane,Townhouse,2.0,2.0,575.0758912299891,527116.037672079,3080.213180287411,1972.0,21.410261429175144
527,Brisbane,Townhouse,1.0,1.0,436.3262928690142,638671.0272034636,1521.1118791544752,1974.0,15.372664453606951
528,Brisbane,House,2.0,3.0,1009.3633415471486,583053.1894224422,2214.0558047932855,1985.0,9.559925069045544
529,Singapore,House,1.0,1.0,734.3845578445278,589757.6599310858,672.9362929184571,1975.0,6.773692611606429
530,Brisbane,Townhouse,3.0,1.0,918.0316092972687,567182.6991569253,2299.736300050494,1985.0,9.577805951847312
531,Brisbane,Apartment,2.0,3.0,911.2977947243364,505657.4584811325,871.1913194840968,1985.0,6.650267943588052
532,Singapore,Townhouse,3.0,2.0,865.1202238569123,358720.7935093246,2149.716441502943,1972.0,10.191024089599827
533,Melbourne,House,1.0,3.0,1076.571375704196,161826.23025724894,2037.8889646003583,1970.0,10.37754378207743
534,Brisbane,House,1.0,1.0,912.3804854844052,639817.7952139875,3232.914677278575,2008.0,10.280346109525809
535,Sydney,Apartment,4.0,,1302.4641143058177,625153.0135335111,2355.1259257736215,1975.0,14.434669474949295
536,Brisbane,Townhouse,2.0,3.0,1162.6801650151751,266447.6533824141,2843.9181045773057,1989.0,11.606118877601594
537,Sydney,Townhouse,3.0,2.0,1108.6477576531768,466517.5154275022,3440.011368532446,1998.0,7.976945390478277
538,Brisbane,Townhouse,4.0,3.0,886.879895730626,515232.9757230309,3031.8694664094874,2015.0,15.81837756276973
539,Sydney,House,1.0,2.0,901.5569979626313,486019.296723687,1608.336807889659,,9.28574473683341
540,Brisbane,House,1.0,3.0,731.4247902440522,559599.1137107606,2163.9404128508613,1995.0,
541,Singapore,House,3.0,1.0,1017.4341653522839,870234.4726390091,1574.487157399982,2000.0,3.615043663330848
542,Brisbane,Apartment,5.0,2.0,904.5757538453488,659365.9978897279,1371.695264705843,2023.0,7.980299237798344
543,Melbourne,Townhouse,4.0,1.0,886.824317265568,268439.9296434792,2938.7150860088705,2008.0,7.77000212794142
544,Sydney,House,3.0,2.0,299.5117397232776,370273.38917267794,2325.26954355677,1994.0,13.618763737516701
545,Singapore,Apartment,,3.0,1154.8270164712271,637076.6641384655,1593.898089510669,1988.0,7.484166029210755
546,Melbourne,Apartment,3.0,2.0,1247.6670557629172,336567.46110282943,1036.9781244752246,1998.0,12.628752270911928
547,Brisbane,House,2.0,3.0,880.719141919119,570110.6042139306,2887.2682158415073,2005.0,8.734408198983614
548,Sydney,Townhouse,3.0,2.0,1602.5789599332165,417087.3874205861,2474.7151423966707,2017.0,12.08367222790326
549,Brisbane,House,,1.0,1413.1513508505295,596748.3892802165,1676.4805954811898,1991.0,14.047923307879575
550,Melbourne,Apartment,1.0,3.0,1040.6249397707656,662458.8536693044,298.3165877683916,1990.0,15.735079520954205
551,Sydney,House,2.0,3.0,1130.412895492211,264767.1325138535,2037.2003022992549,2005.0,6.17772084595884
552,Sydney,Apartment,5.0,1.0,1064.7238630951613,450023.2551726798,1922.591390209323,1987.0,9.899676853371107
553,Brisbane,House,2.0,2.0,821.3626631679365,537606.8085045711,2246.8607820280167,1989.0,2.3638952587065054
554,Sydney,Townhouse,1.0,2.0,854.2801525810235,,864.4130909700092,2015.0,11.728722646415752
555,Sydney,Townhouse,3.0,1.0,1174.8901609086013,1016559.1100504107,1812.5321172310632,2021.0,9.255183577895679
556,Singapore,Apartment,5.0,2.0,1027.3564330296665,454632.9219436289,1371.7717930860083,2014.0,7.865912678186884
557,Brisbane,Townhouse,3.0,2.0,687.6405772165633,543189.4529268047,1945.307474364668,1972.0,4.764029255121924
558,Sydney,Townhouse,5.0,3.0,1470.9615714517674,693424.2771503915,1615.2131841244432,1971.0,2.6831914622784736
559,Sydney,Apartment,1.0,2.0,1278.3136569834628,647289.1213628851,1705.2694910589514,,21.276839296090774
560,Singapore,House,4.0,3.0,435.27038667250224,,139.50098853211514,2020.0,5.3076625345938035
561,Singapore,Apartment,2.0,3.0,1268.088666108687,290310.98404145,1822.203725220607,2005.0,11.656268230751156
562,Sydney,Apartment,4.0,1.0,1104.5235066258754,82758.15903446366,2735.7642965779855,1994.0,8.61749766021439
563,Singapore,Apartment,4.0,,664.945452783655,264506.03195823403,793.0752020136229,2017.0,17.561269212369982
564,Singapore,Townhouse,4.0,3.0,993.1461544143552,753183.4329274355,1973.246433759983,2006.0,13.615910858446888
565,Melbourne,Apartment,3.0,3.0,931.4610054970559,840713.4702040983,2289.069309069678,1975.0,10.70820058288836
566,Singapore,Townhouse,4.0,3.0,1399.9916045485452,533623.5996724567,595.6998531633,1992.0,7.443624521268445
567,Singapore,Apartment,1.0,3.0,1617.2264270602125,322509.1208644946,2317.213758334155,1974.0,
568,Melbourne,Apartment,5.0,1.0,359.7533640027382,239320.46674515956,1557.545032280924,1976.0,13.002950899933037
569,Melbourne,House,2.0,3.0,537.4922432324732,828890.3186746835,1032.812524644309,1983.0,
570,Brisbane,Townhouse,5.0,2.0,633.9451082434455,845842.0244992404,1812.4991484693064,2013.0,16.247481645681574
571,Singapore,Apartment,,2.0,1150.6274290851713,538071.9694439587,1925.5689283113431,2009.0,12.725661942482397
572,Melbourne,Apartment,1.0,1.0,1059.5678331803715,415135.6447186278,2432.9023848405604,1980.0,7.286199098086899
573,Sydney,Townhouse,3.0,,1396.6879299378766,542345.9252089169,2148.2886756557864,,12.994380273849004
574,Singapore,House,2.0,1.0,737.6445305919875,715887.7905729744,2111.4377438425577,2002.0,13.582700714941442
575,Brisbane,Apartment,2.0,2.0,1140.3629509574753,900379.3025471258,1195.1409427242206,1977.0,7.923574090704549
576,Brisbane,Apartment,3.0,2.0,0.0,391089.0537013517,2092.018561306073,2018.0,15.539014500915654
577,Brisbane,Townhouse,5.0,3.0,620.7714282233675,,1955.1464487870687,2000.0,7.153052634622783
578,Brisbane,House,1.0,1.0,859.1874734569253,1122565.936908807,1353.2880470681055,1994.0,14.215402814523383
579,Singapore,Apartment,3.0,1.0,930.8229466817783,717019.3979252566,1708.8500612731325,2021.0,0.4181202158332453
580,Brisbane,Apartment,4.0,1.0,1231.9894517944588,643075.4806083514,676.6925797598093,1986.0,10.29157298658613
581,Sydney,House,3.0,2.0,1103.8408373367743,579849.4517262256,889.7414026964324,1984.0,14.786065046792823
582,Melbourne,House,1.0,2.0,1031.09927168893,604329.6434191946,2074.8122055426056,,0.0
583,Singapore,Townhouse,5.0,1.0,1269.008125814899,507738.3710129807,1893.7748802366937,2012.0,9.257518023788712
584,Melbourne,Apartment,,2.0,1434.4548873559509,339921.026629755,2976.1695624726194,2015.0,9.239361688024568
585,Melbourne,House,2.0,3.0,1098.2371282214651,257811.26204904693,1485.2359560325865,1977.0,5.18988007689657
586,Sydney,Townhouse,4.0,2.0,1060.1116813176209,483865.83569736296,2553.0931719260475,1991.0,9.701335789410969
587,Brisbane,House,4.0,1.0,1694.8220548430431,699118.9311138398,2600.2542046787494,1995.0,11.064635263788047
588,Sydney,Townhouse,2.0,2.0,682.2637560385028,295624.21433229547,1915.6762773584,2006.0,
589,Melbourne,House,5.0,2.0,1180.4566229606273,223126.05834032904,2383.639473303188,1971.0,12.463470802540337
590,Melbourne,Townhouse,2.0,3.0,1064.1415053992748,278711.79075829365,1998.759893427054,1996.0,12.244728736977365
591,Melbourne,Townhouse,2.0,2.0,955.5170079076561,203639.67674367217,3078.6802448097783,2015.0,11.057756359994197
592,Brisbane,Townhouse,4.0,2.0,826.4046705751123,755892.7728671574,2605.54585039187,1986.0,5.575572903344584
593,Melbourne,Townhouse,3.0,1.0,1326.0112385723064,729668.3286389019,2042.6609877624826,1977.0,11.842400175799558
594,Melbourne,Apartment,1.0,2.0,1042.623790678085,538520.7386548957,1853.3401513392985,2012.0,10.46238201058748
595,Melbourne,House,1.0,2.0,1217.0789714893267,707466.474227151,1398.2869003396697,2005.0,8.398404336210545
596,Melbourne,Townhouse,,1.0,891.663929183691,481228.3062703774,1584.3937864463417,1993.0,4.343046972069798
597,Melbourne,Townhouse,4.0,2.0,677.2305910311621,815559.9739489369,2350.7777371524967,1989.0,5.104202320806869
598,Singapore,House,1.0,2.0,1316.9507354949444,613660.6440129968,1027.9723313505583,1989.0,13.822490485637896
599,Brisbane,Apartment,4.0,2.0,1216.0873507102037,718644.0489338676,3184.1097719809864,,
600,Sydney,House,2.0,3.0,1151.0521008587905,205658.1814005161,2264.485616908039,1986.0,7.234131492865038
601,Singapore,Townhouse,5.0,1.0,984.2859769104361,547245.9099783931,2686.0523984765487,1979.0,19.516289555808623
602,Melbourne,Apartment,4.0,2.0,1022.6532261330196,391631.1204644018,1344.1214414116773,2019.0,7.314172358211334
603,Melbourne,Apartment,,3.0,1151.962921973163,235522.5163189958,2348.387314773676,1997.0,6.025724198856345
604,Singapore,Apartment,4.0,1.0,1267.2434448158108,982459.307874885,,1995.0,14.772007220299413
605,Singapore,Townhouse,4.0,1.0,1265.1607138827746,468835.4256183708,1338.3763657191062,1988.0,15.706871862040618
606,Singapore,Apartment,4.0,2.0,,229882.9197546949,1803.1656982890079,2001.0,8.596861108585331
607,Brisbane,Apartment,,3.0,1310.3415989940318,661224.4383339087,1338.6153136840892,1981.0,5.307932384115366
608,Singapore,House,3.0,3.0,,424079.92699519533,2238.13629829723,1987.0,8.140836327344218
609,Sydney,House,3.0,1.0,544.191978632927,413636.1656653146,2672.0732857150497,2019.0,5.579113111404877
610,Brisbane,Townhouse,2.0,1.0,-576.1862644951927,725832.1872501015,,1985.0,5.988295803575465
611,Singapore,House,3.0,2.0,1385.3758793229065,418202.06317848735,2032.706427813461,2022.0,16.23435111411252
612,Brisbane,Apartment,1.0,2.0,983.0109819051522,393001.66053766676,831.356727002084,1995.0,10.512457937729927
613,Brisbane,Apartment,2.0,,1467.5451301893595,644770.0841644731,1245.555964674047,2001.0,
614,Singapore,Townhouse,1.0,1.0,776.4484895604902,445133.6418539959,3157.1860584114665,1983.0,8.347440087375823
615,Sydney,Townhouse,4.0,2.0,576.0700302701905,446357.2057586016,1882.4132118049843,1995.0,14.946559736498573
616,Melbourne,Apartment,1.0,1.0,1001.1726547710113,541725.6150194579,2594.304792240466,2007.0,7.787135570830269
617,Sydney,Townhouse,2.0,1.0,659.6229792815353,410821.90745462425,1316.094665313835,2023.0,18.58415647264621
618,Singapore,House,,1.0,1063.1524720429445,702509.8606511997,2019.4283949775493,2000.0,15.429928454619192
619,Brisbane,House,5.0,2.0,1024.8277416452665,318943.88211906166,2020.3841489837127,2016.0,8.975236192348321
620,Brisbane,Apartment,5.0,,404.5313475589018,84118.4178195352,3292.32176786085,1981.0,17.3257991246627
621,Sydney,Apartment,4.0,1.0,1031.0404984805066,410431.38002807373,2283.801070765108,2004.0,11.06010369582791
622,Melbourne,Apartment,5.0,3.0,750.1286143299831,643223.7392164906,2196.5540219033883,1986.0,17.4344473655432
623,Sydney,Apartment,1.0,1.0,1165.1478087189278,220521.84776499617,2554.091112130492,2005.0,9.47646616819867
624,Singapore,Townhouse,4.0,2.0,1235.7831068043583,222644.40107235077,2070.512026315674,2022.0,15.298404376633313
625,Sydney,House,2.0,3.0,1189.9693808201196,414342.3572178391,1805.39120788621,1978.0,17.628315013374596
626,Melbourne,House,2.0,1.0,1341.080592825087,799613.0797119105,3387.257588669057,1996.0,9.99995038457032
627,Singapore,Apartment,1.0,2.0,727.0655364930321,434677.32129036833,1232.1533183124955,1994.0,13.667920278135682
628,Singapore,Townhouse,4.0,1.0,1179.3925397609585,635854.152601886,2414.772168338109,1992.0,12.99372208985357
629,Melbourne,Apartment,1.0,2.0,1192.9901841188039,487648.5269881345,1545.5994844659435,1975.0,21.469732954106583
630,Brisbane,Townhouse,5.0,1.0,536.3009576144568,275972.096748068,3803.7386799474843,1975.0,12.971199585284394
631,Sydney,Townhouse,5.0,2.0,1456.5158529226735,249793.69717102972,1188.7410846707996,2018.0,11.7611237688655
632,Brisbane,House,2.0,1.0,623.940812384658,205270.60262052866,1409.4938538146935,2009.0,3.127414143898254
633,Sydney,House,5.0,3.0,1198.278161750256,322010.414680567,2639.536259659266,2014.0,5.009905931865885
634,Sydney,Townhouse,2.0,3.0,1097.6013558946104,699555.5625808176,1741.1596867673788,2000.0,5.629754179700329
635,Melbourne,Apartment,5.0,2.0,858.4536253480837,,2350.1341920030354,2015.0,1.6352327441175551
636,Brisbane,Townhouse,3.0,2.0,1424.4932545633612,851115.787833937,2182.0834374219357,1986.0,0.0
637,Singapore,Townhouse,5.0,1.0,,543750.460674646,985.7768245350595,2019.0,9.792839412428233
638,Brisbane,Townhouse,1.0,1.0,727.5890498585784,408720.6745011774,1937.4971029890862,1979.0,8.438431883409699
639,Brisbane,House,3.0,1.0,1408.8879426077144,430996.82265382376,,1981.0,
640,Brisbane,Townhouse,4.0,3.0,675.1749854576008,540834.7739679747,1534.4254079388531,2003.0,4.741066954843838
641,Melbourne,Apartment,4.0,2.0,1270.880452127675,,1723.4530727393822,1970.0,8.622345118277018
642,Singapore,House,4.0,2.0,559.145445728662,364365.5737604857,1172.535828134475,1980.0,6.513988016350189
643,Brisbane,Apartment,2.0,2.0,702.6471116575582,604510.0298140699,1865.16477352233,2022.0,11.978391140414377
644,Melbourne,Apartment,5.0,3.0,1371.9062668467436,349602.577379997,2328.787414799713,2010.0,6.21387021884696
645,Melbourne,House,3.0,3.0,1036.791315498764,127968.37050017671,1968.457787877585,2004.0,2.718603161960771
646,Brisbane,House,,3.0,837.6904609625844,512711.9335564196,3103.7535682685943,1996.0,14.035090997906288
647,Singapore,Townhouse,5.0,3.0,,942326.8589375849,761.6190489103085,2023.0,10.076360046665892
648,Sydney,House,4.0,3.0,694.809835219112,759376.2541788328,2081.8791552297944,2007.0,4.935356645284643
649,Brisbane,House,2.0,1.0,1781.2498520471188,546377.6080838561,2681.3546063937415,2002.0,12.68090570060459
650,Melbourne,House,2.0,3.0,1105.9516351714137,527042.2047645419,3294.845110760298,1989.0,2.437191598854006
651,Melbourne,Townhouse,3.0,3.0,1042.264392720078,270998.55548845505,3085.342468614108,1994.0,12.248301763424365
652,Sydney,House,4.0,3.0,792.6450217850547,702035.0160710738,2671.1875602789232,2013.0,9.437074928870032
653,Sydney,House,2.0,1.0,965.7820321521713,855358.81846822,2154.1066137532816,1996.0,10.551013099103915
654,Brisbane,Townhouse,3.0,2.0,666.624222852259,360004.70516022475,1666.8538131106598,1989.0,8.60522265921308
655,Melbourne,Apartment,3.0,2.0,390.42492617494554,785147.026656461,1832.5835717159737,1994.0,3.896724333212811
656,Brisbane,Apartment,,3.0,580.6561511714923,451319.3354399979,,2007.0,8.715689351585493
657,Melbourne,Townhouse,5.0,1.0,1354.3074493052127,486765.757865027,2895.9519296469703,1983.0,
658,Melbourne,Townhouse,4.0,1.0,872.8576722603812,653454.4626315216,2375.4288789556736,2021.0,15.222679788064653
659,Brisbane,Townhouse,4.0,1.0,1020.9335696494127,481223.80602985586,1417.072365069595,2022.0,3.628096758262699
660,Brisbane,Townhouse,1.0,3.0,818.0582462534551,553912.5663695905,2551.1697990275243,1979.0,0.9578111152610491
661,Sydney,House,4.0,3.0,-539.7982464200866,,3525.356445824274,1977.0,16.252721097227578
662,Sydney,Townhouse,5.0,3.0,1198.8593834811957,775773.2769013369,2043.5383764352646,2018.0,10.192815007865816
663,Melbourne,Apartment,,1.0,1339.2589150738706,,2868.688030532479,1982.0,8.676095945944096
664,Singapore,Apartment,3.0,1.0,1000.0515847699179,588309.3820945792,,1991.0,
665,Sydney,Townhouse,4.0,1.0,659.5440403174313,519825.1993039036,2400.2657012519253,1975.0,13.074080489359897
666,Brisbane,Townhouse,4.0,,1370.2715643523036,264793.2357268555,1592.9067967617007,2015.0,
667,Brisbane,Apartment,,3.0,1075.6020743246113,496798.959708041,2921.7695549249456,1982.0,12.331251897329738
668,Melbourne,Apartment,2.0,2.0,1325.71655233686,342076.18253901677,1785.5766865818955,,12.666484065844845
669,Melbourne,Townhouse,4.0,3.0,1250.1580419001984,639994.1107909746,1649.7607249573741,1986.0,11.984255898913796
670,Brisbane,Apartment,3.0,2.0,1203.7824224322858,480827.0305909342,1985.035213703069,1995.0,14.769806702949468
671,Melbourne,Apartment,3.0,1.0,1257.9855104789149,200324.9391739122,2221.3068603867796,1986.0,1.3071127889601064
672,Melbourne,Townhouse,2.0,3.0,,648300.7196333372,786.1580411495833,1981.0,12.923856613419185
673,Singapore,House,5.0,3.0,1114.3077766654028,334845.55407061835,1923.3024485463284,1988.0,2.7978373308989166
674,Brisbane,Townhouse,4.0,3.0,1362.2124591203592,311951.3210212752,1519.4041242916428,2004.0,7.546676084676776
675,Brisbane,Townhouse,2.0,2.0,556.0374337664954,519224.3052982877,2464.921894853339,1980.0,16.046205545782474
676,Melbourne,Apartment,2.0,1.0,699.1389165203116,493126.61673406075,2523.3420418614787,2006.0,10.822625603844298
677,Sydney,House,4.0,1.0,684.2751078579681,,2563.893481098833,2002.0,12.142853334437117
678,Singapore,Townhouse,,2.0,722.8523580685335,280039.2598921667,1490.9760970446252,2015.0,7.766946719077242
679,Brisbane,Apartment,5.0,2.0,984.7979384613183,201096.18814864682,2455.809303993905,1994.0,11.103477148477854
680,Singapore,Apartment,2.0,2.0,745.342924451805,529724.2203385632,2390.89006336386,2001.0,5.846590402761801
681,Sydney,Apartment,1.0,2.0,1000.2267213448275,393817.6623849825,2188.312440935427,2007.0,0.0
682,Brisbane,Townhouse,2.0,3.0,,442268.09902203974,580.4404675831724,2014.0,2.510291918723697
683,Singapore,Townhouse,3.0,1.0,1141.9461113455247,521948.98938659235,907.5505076248467,2005.0,
684,Brisbane,House,1.0,3.0,709.9453255419287,371598.9384521485,2750.3940525753715,1989.0,12.49732485256473
685,Sydney,Townhouse,2.0,3.0,885.1323855416014,254197.09913128187,2164.796822672237,2020.0,5.104931919367922
686,Brisbane,House,5.0,3.0,732.3825841644233,920297.3098996299,3405.6786711683058,2009.0,12.990551224625941
687,Brisbane,House,4.0,2.0,,486786.925553768,2388.608051839577,1982.0,8.926557741302812
688,Sydney,House,1.0,1.0,,536601.1246248706,2143.994518632992,2004.0,8.29748000994576
689,Melbourne,Townhouse,4.0,2.0,471.41214723704957,,1449.74118882039,1975.0,6.49641272573374
690,Brisbane,House,3.0,2.0,690.2066193487901,822782.461131927,1494.39508309542,2000.0,12.579503914928946
691,Sydney,Apartment,1.0,2.0,1009.9562331144409,475134.94767172844,2440.7481529713777,2023.0,8.49982046632121
692,Sydney,Apartment,4.0,2.0,734.3479050797966,,2795.4782404566927,,13.499520150330136
693,Singapore,Apartment,4.0,1.0,700.4827675477878,264276.2673384859,1018.8032242812163,2009.0,8.038872209291336
694,Brisbane,House,4.0,1.0,1305.998571658941,278018.1300765564,2413.0400162032383,1980.0,4.126429108064906
695,Melbourne,House,1.0,3.0,,776845.685791206,1327.561781822823,2022.0,15.37570204658615
696,Singapore,Apartment,,1.0,1201.8177136222234,579753.6225000524,822.0640531758872,2001.0,9.445969446436123
697,Melbourne,House,3.0,2.0,979.8791298936244,967358.995677791,,1980.0,
698,Melbourne,House,5.0,3.0,1291.0713641116847,606034.6980084243,1919.5280993812557,2007.0,11.076319344113077
699,Brisbane,House,,2.0,1038.7098623274403,296952.5683517192,,2018.0,
700,Brisbane,Apartment,1.0,3.0,,354767.29674481315,1717.7072757183287,1972.0,5.316033587644999
701,Brisbane,Apartment,1.0,2.0,550.2258075062139,419126.45838401635,1255.3919384731512,2021.0,1.2106097306729269
702,Brisbane,Townhouse,3.0,3.0,954.8293969856405,686659.4785567825,2633.9626878445015,2016.0,
703,Sydney,Apartment,5.0,3.0,1055.0777713645734,364098.25291670393,1151.4575401208476,1982.0,14.870311849776238
704,Singapore,Townhouse,2.0,1.0,989.5439554315626,701484.9958777992,2269.2868960704113,2020.0,2.161260817434113
705,Sydney,Apartment,2.0,3.0,,583478.4123481144,2405.7805368327877,2003.0,15.565711111824223
706,Singapore,House,1.0,2.0,1044.9503375204583,463399.9013529725,2295.3042722803816,,
707,Brisbane,House,,3.0,879.382565068004,731544.5284565288,1642.4614865852461,1992.0,13.478558566580357
708,Melbourne,House,3.0,2.0,725.089474445033,382074.9464265648,2604.9748739240463,2004.0,18.84308742658649
709,Sydney,House,4.0,3.0,825.2786419428754,553289.280047486,1529.8320806778397,2005.0,
710,Sydney,House,5.0,3.0,1959.641169804872,361421.0866714721,770.4946859176948,1976.0,6.462767774362317
711,Singapore,House,4.0,2.0,1172.5740261074443,377859.8633777436,2476.347246723089,1987.0,9.606593096616436
712,Brisbane,House,2.0,3.0,1022.657142080295,56430.87767757535,2007.56168956845,2015.0,1.7428583287042354
713,Singapore,Apartment,4.0,3.0,1109.2017008552293,723917.5456572779,2067.9358358724435,,10.500831696755094
714,Singapore,House,5.0,2.0,1176.2460390871047,490632.3763202438,763.7999692042964,2014.0,10.767951626770563
715,Sydney,Townhouse,3.0,2.0,-359.97504090910184,264662.52520143,,2015.0,12.899666498320236
716,Sydney,Townhouse,,2.0,1343.278263769766,342111.6822532731,1717.1614813436593,,16.5713894607192
717,Sydney,House,4.0,3.0,558.2565444595715,532147.9917564368,1266.270407164904,1975.0,0.0
718,Sydney,Townhouse,5.0,2.0,739.7623723404229,654568.3695925733,2589.8275729546936,2023.0,8.059440020373746
719,Brisbane,Townhouse,5.0,3.0,1118.3575897408132,395854.62298263184,1039.6885868804047,1986.0,12.247549907871877
720,Singapore,House,5.0,3.0,985.1657453404245,403545.7798357562,1777.2165838177746,2002.0,7.638570280465606
721,Melbourne,Apartment,5.0,2.0,1009.1921045200464,280798.37803694716,1719.4942122596833,2003.0,19.247716379812758
722,Singapore,Apartment,5.0,3.0,982.5340251634782,779137.4150619543,3433.661319999593,1973.0,7.5123267340915705
723,Singapore,House,1.0,1.0,1055.6756782887453,572095.0895069927,1888.5468465100744,1996.0,15.728771232384387
724,Singapore,Apartment,1.0,3.0,1242.9251842191263,461279.8970908399,1969.8607703400808,2002.0,8.03765427969124
725,Sydney,Apartment,3.0,3.0,1172.047518023071,662669.8288871758,1722.3102323715887,1989.0,14.277029835693186
726,Melbourne,Apartment,5.0,,403.038244731087,356739.3713039117,1240.8774945650955,1996.0,9.312922174421235
727,Singapore,Apartment,2.0,2.0,1445.6329639782139,629569.5538322738,453.4984417184061,1973.0,21.146189090885226
728,Sydney,Apartment,4.0,3.0,775.3429842610113,208230.34686945402,835.8049572783585,1974.0,5.0311928526056295
729,Brisbane,House,4.0,3.0,817.1213792887306,267485.4077085934,2280.9899512947823,1999.0,13.412612281426933
730,Singapore,House,1.0,2.0,1203.2216407975282,664557.9190625822,2946.390903705827,1996.0,19.672393384368746
731,Melbourne,House,1.0,1.0,1544.0456910995017,1047422.7029565722,2627.86231775172,2010.0,13.30459972282115
732,Singapore,Townhouse,3.0,1.0,694.7863459217161,749290.6418062474,2010.6492655680559,2000.0,7.275259467764347
733,Brisbane,House,2.0,3.0,1115.0265753120289,240274.3507951152,2307.05797024585,1999.0,8.470279009245594
734,Brisbane,Apartment,3.0,2.0,1055.4350003732332,587737.791664128,1922.4251794487534,1976.0,8.295442843592106
735,Brisbane,Townhouse,5.0,2.0,739.5447178824337,653313.6952733619,1956.7006013053042,1982.0,2.763978235349799
736,Sydney,Townhouse,2.0,2.0,825.1582638996827,634732.0347299454,3476.344196155995,,17.895293458924414
737,Sydney,Apartment,5.0,2.0,1204.6825557902162,680111.3355437216,2355.5961581151573,1984.0,13.676587271555746
738,Brisbane,Apartment,2.0,1.0,771.8412567136309,642938.2658136408,4.977098812795333,,5.763767199287017
739,Sydney,Apartment,2.0,3.0,1061.4168764143394,422965.644739682,379.2562749133776,2004.0,2.7540434288217197
740,Melbourne,Townhouse,2.0,2.0,931.995566579002,585721.1189030465,889.5539826182572,1976.0,12.194183833375023
741,Melbourne,Townhouse,,2.0,1136.087400839697,395351.3544224545,1602.1359536179034,2016.0,4.701762675309028
742,Singapore,Apartment,4.0,2.0,882.4113710292098,305809.8848963994,3635.9984072619013,2004.0,4.250220767461915
743,Brisbane,House,5.0,,1353.5923587078992,910944.360391497,1525.4672823831781,1997.0,8.7595720173331
744,Sydney,Townhouse,2.0,2.0,1338.5212497030245,491892.1389367972,2279.855098760825,1999.0,6.054596198015071
745,Brisbane,Townhouse,,,1072.621255883227,569551.8081726278,2460.785763671432,2015.0,1.4002594178245575
746,Singapore,Townhouse,1.0,1.0,1275.7804043661054,322039.17851650674,2230.364967138735,1973.0,5.762731015981612
747,Brisbane,Apartment,3.0,2.0,1045.4723114001429,703456.0742631793,625.4351885050255,1997.0,11.731869456520393
748,Brisbane,Townhouse,2.0,2.0,1245.1941284359812,786124.3646324294,1472.2707137931382,2015.0,7.638967924817707
